# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2039 08 09 0000  95.666341  -3.501756  170.407298
2039 08 10 0000  95.670498  -3.501994  170.429698
2039 08 11 0000  95.674590  -3.502236  170.451882
2039 08 12 0000  95.678618  -3.502482  170.473853
2039 08 13 0000  95.682578  -3.502733  170.495612
2039 08 14 0000  95.686471  -3.502987  170.517164
2039 08 15 0000  95.690294  -3.503246  170.538512
2039 08 16 0000  95.694047  -3.503509  170.559658
2039 08 17 0000  95.697728  -3.503776  170.580606
2039 08 18 0000  95.701336  -3.504047  170.601360
2039 08 19 0000  95.704870  -3.504322  170.621923
2039 08 20 0000  95.708329  -3.504600  170.642298
2039 08 21 0000  95.711711  -3.504882  170.662491
2039 08 22 0000  95.715016  -3.505168  170.682504
2039 08 23 0000  95.718243  -3.505458  170.702341
2039 08 24 0000  95.721390  -3.505751  170.722008
2039 08 25 0000  95.724457  -3.506047  170.741507
2039 08 26 0000  95.727442  -3.506347  170.760844
2039 08 27 0000  95.730345  -3.506650  170.780022
2039 08 28 0000  95.733165  -3.506956  170.799046
2039 08 29 0000  95.735902  -3.507265  170.817921
2039 08 30 0000  95.738554  -3.507577  170.836649
2039 08 31 0000  95.741121  -3.507892  170.855236
2039 09 01 0000  95.743602  -3.508210  170.873685
2039 09 02 0000  95.745997  -3.508530  170.892000
2039 09 03 0000  95.748304  -3.508853  170.910186
2039 09 04 0000  95.750524  -3.509178  170.928246
2039 09 05 0000  95.752656  -3.509505  170.946183
2039 09 06 0000  95.754698  -3.509835  170.964003
2039 09 07 0000  95.756650  -3.510167  170.981709
2039 09 08 0000  95.758512  -3.510502  170.999306
2039 09 09 0000  95.760282  -3.510838  171.016796
2039 09 10 0000  95.761961  -3.511176  171.034186
2039 09 11 0000  95.763547  -3.511517  171.051479
2039 09 12 0000  95.765040  -3.511859  171.068680
2039 09 13 0000  95.766438  -3.512203  171.085794
2039 09 14 0000  95.767743  -3.512548  171.102824
2039 09 15 0000  95.768952  -3.512895  171.119777
2039 09 16 0000  95.770066  -3.513244  171.136656
2039 09 17 0000  95.771083  -3.513594  171.153467
2039 09 18 0000  95.772004  -3.513945  171.170214
2039 09 19 0000  95.772828  -3.514297  171.186904
2039 09 20 0000  95.773555  -3.514650  171.203541
2039 09 21 0000  95.774184  -3.515005  171.220131
2039 09 22 0000  95.774715  -3.515360  171.236678
2039 09 23 0000  95.775147  -3.515716  171.253189
2039 09 24 0000  95.775482  -3.516072  171.269668
2039 09 25 0000  95.775718  -3.516429  171.286120
2039 09 26 0000  95.775856  -3.516787  171.302551
2039 09 27 0000  95.775896  -3.517144  171.318966
2039 09 28 0000  95.775837  -3.517502  171.335369
2039 09 29 0000  95.775680  -3.517860  171.351766
2039 09 30 0000  95.775424  -3.518218  171.368160
2039 10 01 0000  95.775071  -3.518575  171.384557
2039 10 02 0000  95.774619  -3.518932  171.400962
2039 10 03 0000  95.774069  -3.519289  171.417379
2039 10 04 0000  95.773421  -3.519646  171.433813
2039 10 05 0000  95.772674  -3.520002  171.450268
2039 10 06 0000  95.771830  -3.520357  171.466750
2039 10 07 0000  95.770888  -3.520711  171.483262
2039 10 08 0000  95.769848  -3.521065  171.499812
2039 10 09 0000  95.768710  -3.521418  171.516402
2039 10 10 0000  95.767474  -3.521770  171.533038
2039 10 11 0000  95.766141  -3.522120  171.549726
2039 10 12 0000  95.764711  -3.522470  171.566469
2039 10 13 0000  95.763184  -3.522818  171.583275
2039 10 14 0000  95.761560  -3.523165  171.600147
2039 10 15 0000  95.759839  -3.523510  171.617091
2039 10 16 0000  95.758022  -3.523854  171.634112
2039 10 17 0000  95.756109  -3.524196  171.651217
2039 10 18 0000  95.754101  -3.524536  171.668409
2039 10 19 0000  95.751998  -3.524875  171.685695
2039 10 20 0000  95.749801  -3.525211  171.703080
2039 10 21 0000  95.747511  -3.525545  171.720569
2039 10 22 0000  95.745127  -3.525876  171.738168
2039 10 23 0000  95.742652  -3.526206  171.755881
2039 10 24 0000  95.740085  -3.526532  171.773714
2039 10 25 0000  95.737428  -3.526856  171.791670
2039 10 26 0000  95.734681  -3.527178  171.809756
2039 10 27 0000  95.731846  -3.527496  171.827975
2039 10 28 0000  95.728922  -3.527812  171.846331
2039 10 29 0000  95.725912  -3.528124  171.864829
2039 10 30 0000  95.722815  -3.528434  171.883474
2039 10 31 0000  95.719633  -3.528740  171.902269
2039 11 01 0000  95.716366  -3.529043  171.921219
2039 11 02 0000  95.713015  -3.529342  171.940329
2039 11 03 0000  95.709582  -3.529638  171.959602
2039 11 04 0000  95.706067  -3.529931  171.979043
2039 11 05 0000  95.702470  -3.530220  171.998656
2039 11 06 0000  95.698794  -3.530505  172.018446
2039 11 07 0000  95.695038  -3.530787  172.038416
2039 11 08 0000  95.691204  -3.531064  172.058571
2039 11 09 0000  95.687293  -3.531338  172.078916
2039 11 10 0000  95.683305  -3.531608  172.099455
2039 11 11 0000  95.679243  -3.531874  172.120192
2039 11 12 0000  95.675106  -3.532135  172.141131
2039 11 13 0000  95.670896  -3.532393  172.162278
2039 11 14 0000  95.666615  -3.532646  172.183635
2039 11 15 0000  95.662264  -3.532894  172.205208
2039 11 16 0000  95.657843  -3.533138  172.227001
2039 11 17 0000  95.653355  -3.533377  172.249019
2039 11 18 0000  95.648800  -3.533612  172.271264
2039 11 19 0000  95.644180  -3.533842  172.293741
2039 11 20 0000  95.639498  -3.534067  172.316453
2039 11 21 0000  95.634753  -3.534287  172.339405
2039 11 22 0000  95.629949  -3.534501  172.362599
2039 11 23 0000  95.625086  -3.534711  172.386038
2039 11 24 0000  95.620166  -3.534916  172.409725
2039 11 25 0000  95.615190  -3.535115  172.433664
2039 11 26 0000  95.610160  -3.535309  172.457856
2039 11 27 0000  95.605078  -3.535497  172.482305
2039 11 28 0000  95.599945  -3.535680  172.507014
2039 11 29 0000  95.594762  -3.535858  172.531984
2039 11 30 0000  95.589532  -3.536030  172.557218
2039 12 01 0000  95.584254  -3.536197  172.582720
2039 12 02 0000  95.578932  -3.536358  172.608490
2039 12 03 0000  95.573567  -3.536514  172.634533
2039 12 04 0000  95.568159  -3.536664  172.660851
2039 12 05 0000  95.562712  -3.536808  172.687445
2039 12 06 0000  95.557225  -3.536946  172.714318
2039 12 07 0000  95.551701  -3.537079  172.741473
2039 12 08 0000  95.546142  -3.537206  172.768911
2039 12 09 0000  95.540549  -3.537327  172.796636
2039 12 10 0000  95.534924  -3.537442  172.824649
2039 12 11 0000  95.529268  -3.537551  172.852952
2039 12 12 0000  95.523583  -3.537655  172.881549
2039 12 13 0000  95.517871  -3.537752  172.910440
2039 12 14 0000  95.512134  -3.537843  172.939627
2039 12 15 0000  95.506373  -3.537928  172.969114
2039 12 16 0000  95.500591  -3.538007  172.998900
2039 12 17 0000  95.494790  -3.538080  173.028988
2039 12 18 0000  95.488971  -3.538146  173.059379
2039 12 19 0000  95.483137  -3.538206  173.090074
2039 12 20 0000  95.477289  -3.538260  173.121073
2039 12 21 0000  95.471429  -3.538308  173.152377
2039 12 22 0000  95.465559  -3.538349  173.183986
2039 12 23 0000  95.459682  -3.538384  173.215901
2039 12 24 0000  95.453798  -3.538412  173.248121
2039 12 25 0000  95.447910  -3.538435  173.280648
2039 12 26 0000  95.442019  -3.538451  173.313480
2039 12 27 0000  95.436127  -3.538461  173.346619
2039 12 28 0000  95.430237  -3.538464  173.380063
2039 12 29 0000  95.424349  -3.538461  173.413813
2039 12 30 0000  95.418466  -3.538452  173.447869
2039 12 31 0000  95.412588  -3.538437  173.482231
2040 01 01 0000  95.406719  -3.538416  173.516898
2040 01 02 0000  95.400859  -3.538388  173.551870
2040 01 03 0000  95.395010  -3.538355  173.587147
2040 01 04 0000  95.389175  -3.538315  173.622728
2040 01 05 0000  95.383354  -3.538269  173.658613
2040 01 06 0000  95.377550  -3.538217  173.694801
2040 01 07 0000  95.371764  -3.538158  173.731293
2040 01 08 0000  95.365999  -3.538094  173.768086
2040 01 09 0000  95.360255  -3.538024  173.805182
2040 01 10 0000  95.354534  -3.537947  173.842578
2040 01 11 0000  95.348839  -3.537865  173.880275
2040 01 12 0000  95.343172  -3.537776  173.918270
2040 01 13 0000  95.337534  -3.537682  173.956564
2040 01 14 0000  95.331927  -3.537581  173.995153
2040 01 15 0000  95.326353  -3.537475  174.034037
2040 01 16 0000  95.320814  -3.537362  174.073214
2040 01 17 0000  95.315312  -3.537244  174.112681
2040 01 18 0000  95.309848  -3.537120  174.152436
2040 01 19 0000  95.304424  -3.536990  174.192477
2040 01 20 0000  95.299042  -3.536854  174.232802
2040 01 21 0000  95.293704  -3.536713  174.273406
2040 01 22 0000  95.288410  -3.536566  174.314289
2040 01 23 0000  95.283163  -3.536413  174.355447
2040 01 24 0000  95.277964  -3.536255  174.396878
2040 01 25 0000  95.272815  -3.536092  174.438579
2040 01 26 0000  95.267717  -3.535923  174.480546
2040 01 27 0000  95.262671  -3.535749  174.522778
2040 01 28 0000  95.257679  -3.535570  174.565272
2040 01 29 0000  95.252742  -3.535385  174.608024
2040 01 30 0000  95.247862  -3.535196  174.651032
2040 01 31 0000  95.243040  -3.535001  174.694292
2040 02 01 0000  95.238277  -3.534802  174.737803
2040 02 02 0000  95.233574  -3.534598  174.781561
2040 02 03 0000  95.228934  -3.534389  174.825562
2040 02 04 0000  95.224357  -3.534176  174.869805
2040 02 05 0000  95.219845  -3.533957  174.914285
2040 02 06 0000  95.215399  -3.533734  174.959000
2040 02 07 0000  95.211020  -3.533507  175.003947
2040 02 08 0000  95.206710  -3.533275  175.049121
2040 02 09 0000  95.202470  -3.533039  175.094520
2040 02 10 0000  95.198301  -3.532798  175.140140
2040 02 11 0000  95.194206  -3.532553  175.185976
2040 02 12 0000  95.190184  -3.532304  175.232026
2040 02 13 0000  95.186238  -3.532051  175.278284
2040 02 14 0000  95.182368  -3.531793  175.324746
2040 02 15 0000  95.178577  -3.531532  175.371407
2040 02 16 0000  95.174864  -3.531267  175.418264
2040 02 17 0000  95.171230  -3.530998  175.465311
2040 02 18 0000  95.167678  -3.530726  175.512543
2040 02 19 0000  95.164207  -3.530450  175.559956
2040 02 20 0000  95.160819  -3.530170  175.607546
2040 02 21 0000  95.157515  -3.529888  175.655307
2040 02 22 0000  95.154294  -3.529602  175.703236
2040 02 23 0000  95.151159  -3.529313  175.751327
2040 02 24 0000  95.148109  -3.529021  175.799575
2040 02 25 0000  95.145146  -3.528726  175.847977
2040 02 26 0000  95.142269  -3.528428  175.896527
2040 02 27 0000  95.139481  -3.528128  175.945221
2040 02 28 0000  95.136780  -3.527825  175.994055
2040 02 29 0000  95.134169  -3.527520  176.043024
2040 03 01 0000  95.131647  -3.527212  176.092123
2040 03 02 0000  95.129216  -3.526902  176.141347
2040 03 03 0000  95.126875  -3.526590  176.190694
2040 03 04 0000  95.124625  -3.526275  176.240157
2040 03 05 0000  95.122467  -3.525959  176.289732
2040 03 06 0000  95.120402  -3.525640  176.339415
2040 03 07 0000  95.118430  -3.525320  176.389200
2040 03 08 0000  95.116552  -3.524998  176.439084
2040 03 09 0000  95.114767  -3.524674  176.489060
2040 03 10 0000  95.113078  -3.524349  176.539124
2040 03 11 0000  95.111483  -3.524022  176.589270
2040 03 12 0000  95.109985  -3.523693  176.639493
2040 03 13 0000  95.108582  -3.523364  176.689788
2040 03 14 0000  95.107275  -3.523033  176.740149
2040 03 15 0000  95.106066  -3.522701  176.790570
2040 03 16 0000  95.104952  -3.522368  176.841045
2040 03 17 0000  95.103936  -3.522035  176.891570
2040 03 18 0000  95.103016  -3.521700  176.942139
2040 03 19 0000  95.102193  -3.521365  176.992747
2040 03 20 0000  95.101467  -3.521030  177.043388
2040 03 21 0000  95.100838  -3.520694  177.094056
2040 03 22 0000  95.100305  -3.520358  177.144748
2040 03 23 0000  95.099869  -3.520022  177.195457
2040 03 24 0000  95.099530  -3.519686  177.246178
2040 03 25 0000  95.099286  -3.519350  177.296908
2040 03 26 0000  95.099139  -3.519014  177.347639
2040 03 27 0000  95.099088  -3.518678  177.398368
2040 03 28 0000  95.099132  -3.518343  177.449091
2040 03 29 0000  95.099272  -3.518009  177.499801
2040 03 30 0000  95.099507  -3.517674  177.550495
2040 03 31 0000  95.099837  -3.517341  177.601167
2040 04 01 0000  95.100262  -3.517008  177.651813
2040 04 02 0000  95.100781  -3.516676  177.702429
2040 04 03 0000  95.101395  -3.516345  177.753009
2040 04 04 0000  95.102103  -3.516015  177.803549
2040 04 05 0000  95.102904  -3.515686  177.854043
2040 04 06 0000  95.103799  -3.515358  177.904488
2040 04 07 0000  95.104788  -3.515031  177.954876
2040 04 08 0000  95.105870  -3.514706  178.005204
2040 04 09 0000  95.107044  -3.514382  178.055467
2040 04 10 0000  95.108310  -3.514059  178.105658
2040 04 11 0000  95.109667  -3.513738  178.155773
2040 04 12 0000  95.111116  -3.513419  178.205806
2040 04 13 0000  95.112655  -3.513102  178.255753
2040 04 14 0000  95.114283  -3.512787  178.305608
2040 04 15 0000  95.116001  -3.512474  178.355366
2040 04 16 0000  95.117807  -3.512163  178.405023
2040 04 17 0000  95.119700  -3.511854  178.454575
2040 04 18 0000  95.121680  -3.511548  178.504015
2040 04 19 0000  95.123745  -3.511244  178.553340
2040 04 20 0000  95.125896  -3.510942  178.602545
2040 04 21 0000  95.128130  -3.510644  178.651627
2040 04 22 0000  95.130448  -3.510348  178.700580
2040 04 23 0000  95.132848  -3.510055  178.749400
2040 04 24 0000  95.135329  -3.509764  178.798085
2040 04 25 0000  95.137891  -3.509477  178.846629
2040 04 26 0000  95.140533  -3.509193  178.895028
2040 04 27 0000  95.143253  -3.508911  178.943280
2040 04 28 0000  95.146050  -3.508633  178.991380
2040 04 29 0000  95.148925  -3.508359  179.039324
2040 04 30 0000  95.151876  -3.508087  179.087110
2040 05 01 0000  95.154902  -3.507819  179.134732
2040 05 02 0000  95.158003  -3.507554  179.182188
2040 05 03 0000  95.161176  -3.507292  179.229473
2040 05 04 0000  95.164423  -3.507034  179.276584
2040 05 05 0000  95.167741  -3.506780  179.323515
2040 05 06 0000  95.171130  -3.506529  179.370264
2040 05 07 0000  95.174588  -3.506282  179.416827
2040 05 08 0000  95.178115  -3.506039  179.463198
2040 05 09 0000  95.181710  -3.505800  179.509375
2040 05 10 0000  95.185370  -3.505564  179.555354
2040 05 11 0000  95.189096  -3.505333  179.601131
2040 05 12 0000  95.192886  -3.505106  179.646702
2040 05 13 0000  95.196738  -3.504883  179.692064
2040 05 14 0000  95.200651  -3.504664  179.737213
2040 05 15 0000  95.204624  -3.504450  179.782147
2040 05 16 0000  95.208656  -3.504240  179.826861
2040 05 17 0000  95.212745  -3.504034  179.871354
2040 05 18 0000  95.216890  -3.503833  179.915623
2040 05 19 0000  95.221090  -3.503637  179.959663
2040 05 20 0000  95.225342  -3.503445  180.003474
2040 05 21 0000  95.229647  -3.503258  180.047053
2040 05 22 0000  95.234002  -3.503075  180.090396
2040 05 23 0000  95.238407  -3.502897  180.133502
2040 05 24 0000  95.242859  -3.502724  180.176368
2040 05 25 0000  95.247358  -3.502556  180.218993
2040 05 26 0000  95.251902  -3.502393  180.261375
2040 05 27 0000  95.256490  -3.502234  180.303511
2040 05 28 0000  95.261121  -3.502081  180.345399
2040 05 29 0000  95.265794  -3.501932  180.387038
2040 05 30 0000  95.270507  -3.501788  180.428425
2040 05 31 0000  95.275259  -3.501649  180.469557
2040 06 01 0000  95.280049  -3.501515  180.510434
2040 06 02 0000  95.284875  -3.501387  180.551052
2040 06 03 0000  95.289737  -3.501263  180.591409
2040 06 04 0000  95.294632  -3.501144  180.631503
2040 06 05 0000  95.299559  -3.501030  180.671332
2040 06 06 0000  95.304518  -3.500922  180.710893
2040 06 07 0000  95.309506  -3.500819  180.750186
2040 06 08 0000  95.314522  -3.500721  180.789208
2040 06 09 0000  95.319564  -3.500629  180.827958
2040 06 10 0000  95.324631  -3.500541  180.866433
2040 06 11 0000  95.329721  -3.500460  180.904634
2040 06 12 0000  95.334833  -3.500383  180.942558
2040 06 13 0000  95.339966  -3.500312  180.980204
2040 06 14 0000  95.345117  -3.500247  181.017571
2040 06 15 0000  95.350284  -3.500187  181.054660
2040 06 16 0000  95.355468  -3.500132  181.091468
2040 06 17 0000  95.360665  -3.500083  181.127995
2040 06 18 0000  95.365875  -3.500039  181.164241
2040 06 19 0000  95.371095  -3.500001  181.200205
2040 06 20 0000  95.376326  -3.499969  181.235887
2040 06 21 0000  95.381563  -3.499941  181.271287
2040 06 22 0000  95.386808  -3.499920  181.306406
2040 06 23 0000  95.392058  -3.499904  181.341242
2040 06 24 0000  95.397311  -3.499893  181.375795
2040 06 25 0000  95.402566  -3.499888  181.410067
2040 06 26 0000  95.407823  -3.499888  181.444056
2040 06 27 0000  95.413079  -3.499893  181.477763
2040 06 28 0000  95.418334  -3.499904  181.511187
2040 06 29 0000  95.423586  -3.499920  181.544328
2040 06 30 0000  95.428833  -3.499942  181.577185
2040 07 01 0000  95.434074  -3.499969  181.609759
2040 07 02 0000  95.439309  -3.500002  181.642050
2040 07 03 0000  95.444534  -3.500040  181.674057
2040 07 04 0000  95.449749  -3.500083  181.705781
2040 07 05 0000  95.454952  -3.500132  181.737221
2040 07 06 0000  95.460141  -3.500186  181.768378
2040 07 07 0000  95.465316  -3.500246  181.799253
2040 07 08 0000  95.470474  -3.500311  181.829846
2040 07 09 0000  95.475615  -3.500381  181.860159
2040 07 10 0000  95.480735  -3.500457  181.890191
2040 07 11 0000  95.485835  -3.500538  181.919944
2040 07 12 0000  95.490911  -3.500625  181.949419
2040 07 13 0000  95.495964  -3.500717  181.978617
2040 07 14 0000  95.500991  -3.500814  182.007540
2040 07 15 0000  95.505991  -3.500917  182.036189
2040 07 16 0000  95.510962  -3.501024  182.064566
2040 07 17 0000  95.515904  -3.501137  182.092672
2040 07 18 0000  95.520814  -3.501255  182.120510
2040 07 19 0000  95.525691  -3.501379  182.148081
2040 07 20 0000  95.530534  -3.501507  182.175388
2040 07 21 0000  95.535342  -3.501640  182.202431
2040 07 22 0000  95.540113  -3.501779  182.229214
2040 07 23 0000  95.544847  -3.501922  182.255738
2040 07 24 0000  95.549542  -3.502070  182.282004
2040 07 25 0000  95.554196  -3.502223  182.308016
2040 07 26 0000  95.558809  -3.502380  182.333774
2040 07 27 0000  95.563380  -3.502543  182.359281
2040 07 28 0000  95.567907  -3.502710  182.384537
2040 07 29 0000  95.572388  -3.502881  182.409545
2040 07 30 0000  95.576824  -3.503058  182.434307
2040 07 31 0000  95.581212  -3.503239  182.458825
2040 08 01 0000  95.585550  -3.503424  182.483100
2040 08 02 0000  95.589839  -3.503614  182.507135
2040 08 03 0000  95.594076  -3.503809  182.530933
2040 08 04 0000  95.598260  -3.504008  182.554496
2040 08 05 0000  95.602389  -3.504212  182.577827
