# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2021 10 25 0000  291.770335  2.475510  49.922037
2021 10 26 0000  291.769115  2.475600  49.888395
2021 10 27 0000  291.767893  2.475691  49.854753
2021 10 28 0000  291.766669  2.475781  49.821111
2021 10 29 0000  291.765443  2.475872  49.787468
2021 10 30 0000  291.764216  2.475962  49.753825
2021 10 31 0000  291.762987  2.476053  49.720183
2021 11 01 0000  291.761757  2.476144  49.686540
2021 11 02 0000  291.760525  2.476235  49.652897
2021 11 03 0000  291.759291  2.476327  49.619254
2021 11 04 0000  291.758055  2.476418  49.585611
2021 11 05 0000  291.756818  2.476509  49.551967
2021 11 06 0000  291.755579  2.476601  49.518324
2021 11 07 0000  291.754338  2.476693  49.484681
2021 11 08 0000  291.753096  2.476784  49.451037
2021 11 09 0000  291.751852  2.476876  49.417393
2021 11 10 0000  291.750606  2.476968  49.383750
2021 11 11 0000  291.749359  2.477061  49.350106
2021 11 12 0000  291.748110  2.477153  49.316462
2021 11 13 0000  291.746859  2.477245  49.282818
2021 11 14 0000  291.745606  2.477338  49.249173
2021 11 15 0000  291.744352  2.477431  49.215529
2021 11 16 0000  291.743096  2.477524  49.181885
2021 11 17 0000  291.741838  2.477617  49.148240
2021 11 18 0000  291.740579  2.477710  49.114595
2021 11 19 0000  291.739317  2.477803  49.080951
2021 11 20 0000  291.738054  2.477896  49.047306
2021 11 21 0000  291.736790  2.477990  49.013661
2021 11 22 0000  291.735523  2.478083  48.980016
2021 11 23 0000  291.734255  2.478177  48.946371
2021 11 24 0000  291.732985  2.478271  48.912725
2021 11 25 0000  291.731713  2.478365  48.879080
2021 11 26 0000  291.730440  2.478459  48.845434
2021 11 27 0000  291.729164  2.478553  48.811789
2021 11 28 0000  291.727887  2.478648  48.778143
2021 11 29 0000  291.726608  2.478742  48.744497
2021 11 30 0000  291.725328  2.478837  48.710851
2021 12 01 0000  291.724045  2.478931  48.677205
2021 12 02 0000  291.722761  2.479026  48.643559
2021 12 03 0000  291.721475  2.479121  48.609913
2021 12 04 0000  291.720187  2.479217  48.576266
2021 12 05 0000  291.718898  2.479312  48.542620
2021 12 06 0000  291.717607  2.479407  48.508973
2021 12 07 0000  291.716313  2.479503  48.475327
2021 12 08 0000  291.715018  2.479599  48.441680
2021 12 09 0000  291.713722  2.479694  48.408033
2021 12 10 0000  291.712423  2.479790  48.374386
2021 12 11 0000  291.711123  2.479886  48.340739
2021 12 12 0000  291.709820  2.479983  48.307091
2021 12 13 0000  291.708516  2.480079  48.273444
2021 12 14 0000  291.707210  2.480175  48.239797
2021 12 15 0000  291.705903  2.480272  48.206149
2021 12 16 0000  291.704593  2.480369  48.172501
2021 12 17 0000  291.703282  2.480466  48.138854
2021 12 18 0000  291.701968  2.480563  48.105206
2021 12 19 0000  291.700653  2.480660  48.071558
2021 12 20 0000  291.699336  2.480757  48.037909
2021 12 21 0000  291.698017  2.480855  48.004261
2021 12 22 0000  291.696697  2.480952  47.970613
2021 12 23 0000  291.695374  2.481050  47.936964
2021 12 24 0000  291.694050  2.481148  47.903316
2021 12 25 0000  291.692723  2.481246  47.869667
2021 12 26 0000  291.691395  2.481344  47.836018
2021 12 27 0000  291.690065  2.481442  47.802370
2021 12 28 0000  291.688733  2.481540  47.768721
2021 12 29 0000  291.687399  2.481639  47.735071
2021 12 30 0000  291.686064  2.481738  47.701422
2021 12 31 0000  291.684726  2.481836  47.667773
2022 01 01 0000  291.683386  2.481935  47.634123
2022 01 02 0000  291.682045  2.482034  47.600474
2022 01 03 0000  291.680702  2.482134  47.566824
2022 01 04 0000  291.679356  2.482233  47.533174
2022 01 05 0000  291.678009  2.482332  47.499525
2022 01 06 0000  291.676660  2.482432  47.465875
2022 01 07 0000  291.675309  2.482532  47.432224
2022 01 08 0000  291.673956  2.482632  47.398574
2022 01 09 0000  291.672601  2.482732  47.364924
2022 01 10 0000  291.671244  2.482832  47.331273
2022 01 11 0000  291.669886  2.482932  47.297623
2022 01 12 0000  291.668525  2.483033  47.263972
2022 01 13 0000  291.667162  2.483133  47.230321
2022 01 14 0000  291.665798  2.483234  47.196671
2022 01 15 0000  291.664431  2.483335  47.163020
2022 01 16 0000  291.663063  2.483436  47.129368
2022 01 17 0000  291.661692  2.483537  47.095717
2022 01 18 0000  291.660320  2.483639  47.062066
2022 01 19 0000  291.658945  2.483740  47.028414
2022 01 20 0000  291.657569  2.483842  46.994763
2022 01 21 0000  291.656190  2.483944  46.961111
2022 01 22 0000  291.654810  2.484046  46.927459
2022 01 23 0000  291.653427  2.484148  46.893807
2022 01 24 0000  291.652043  2.484250  46.860155
2022 01 25 0000  291.650657  2.484352  46.826503
2022 01 26 0000  291.649268  2.484455  46.792851
2022 01 27 0000  291.647878  2.484557  46.759199
2022 01 28 0000  291.646485  2.484660  46.725546
2022 01 29 0000  291.645091  2.484763  46.691894
2022 01 30 0000  291.643695  2.484866  46.658241
2022 01 31 0000  291.642296  2.484969  46.624588
2022 02 01 0000  291.640896  2.485073  46.590935
2022 02 02 0000  291.639493  2.485176  46.557282
2022 02 03 0000  291.638088  2.485280  46.523629
2022 02 04 0000  291.636682  2.485384  46.489976
2022 02 05 0000  291.635273  2.485488  46.456322
2022 02 06 0000  291.633862  2.485592  46.422669
2022 02 07 0000  291.632450  2.485696  46.389015
2022 02 08 0000  291.631035  2.485801  46.355362
2022 02 09 0000  291.629618  2.485905  46.321708
2022 02 10 0000  291.628199  2.486010  46.288054
2022 02 11 0000  291.626778  2.486115  46.254400
2022 02 12 0000  291.625355  2.486220  46.220745
2022 02 13 0000  291.623929  2.486325  46.187091
2022 02 14 0000  291.622502  2.486430  46.153437
2022 02 15 0000  291.621073  2.486536  46.119782
2022 02 16 0000  291.619641  2.486642  46.086127
2022 02 17 0000  291.618208  2.486747  46.052473
2022 02 18 0000  291.616772  2.486853  46.018818
2022 02 19 0000  291.615334  2.486959  45.985163
2022 02 20 0000  291.613894  2.487066  45.951508
2022 02 21 0000  291.612452  2.487172  45.917852
2022 02 22 0000  291.611008  2.487279  45.884197
2022 02 23 0000  291.609562  2.487385  45.850542
2022 02 24 0000  291.608113  2.487492  45.816886
2022 02 25 0000  291.606663  2.487599  45.783230
2022 02 26 0000  291.605210  2.487707  45.749574
2022 02 27 0000  291.603755  2.487814  45.715918
2022 02 28 0000  291.602298  2.487921  45.682262
2022 03 01 0000  291.600839  2.488029  45.648606
2022 03 02 0000  291.599378  2.488137  45.614950
2022 03 03 0000  291.597914  2.488245  45.581293
2022 03 04 0000  291.596448  2.488353  45.547637
2022 03 05 0000  291.594981  2.488461  45.513980
2022 03 06 0000  291.593510  2.488570  45.480323
2022 03 07 0000  291.592038  2.488678  45.446666
2022 03 08 0000  291.590564  2.488787  45.413009
2022 03 09 0000  291.589087  2.488896  45.379352
2022 03 10 0000  291.587608  2.489005  45.345695
2022 03 11 0000  291.586127  2.489115  45.312038
2022 03 12 0000  291.584644  2.489224  45.278380
2022 03 13 0000  291.583159  2.489334  45.244722
2022 03 14 0000  291.581671  2.489443  45.211065
2022 03 15 0000  291.580181  2.489553  45.177407
2022 03 16 0000  291.578689  2.489663  45.143749
2022 03 17 0000  291.577195  2.489774  45.110091
2022 03 18 0000  291.575698  2.489884  45.076432
2022 03 19 0000  291.574199  2.489994  45.042774
2022 03 20 0000  291.572698  2.490105  45.009116
2022 03 21 0000  291.571195  2.490216  44.975457
2022 03 22 0000  291.569689  2.490327  44.941798
2022 03 23 0000  291.568181  2.490438  44.908139
2022 03 24 0000  291.566671  2.490550  44.874480
2022 03 25 0000  291.565159  2.490661  44.840821
2022 03 26 0000  291.563644  2.490773  44.807162
2022 03 27 0000  291.562127  2.490885  44.773503
2022 03 28 0000  291.560608  2.490997  44.739843
2022 03 29 0000  291.559086  2.491109  44.706183
2022 03 30 0000  291.557562  2.491222  44.672524
2022 03 31 0000  291.556036  2.491334  44.638864
2022 04 01 0000  291.554507  2.491447  44.605204
2022 04 02 0000  291.552977  2.491560  44.571544
2022 04 03 0000  291.551443  2.491673  44.537884
2022 04 04 0000  291.549908  2.491786  44.504223
2022 04 05 0000  291.548370  2.491900  44.470563
2022 04 06 0000  291.546830  2.492013  44.436902
2022 04 07 0000  291.545287  2.492127  44.403241
2022 04 08 0000  291.543742  2.492241  44.369580
2022 04 09 0000  291.542195  2.492355  44.335919
2022 04 10 0000  291.540646  2.492469  44.302258
2022 04 11 0000  291.539094  2.492584  44.268597
2022 04 12 0000  291.537539  2.492698  44.234936
2022 04 13 0000  291.535983  2.492813  44.201274
2022 04 14 0000  291.534423  2.492928  44.167613
2022 04 15 0000  291.532862  2.493043  44.133951
2022 04 16 0000  291.531298  2.493158  44.100289
2022 04 17 0000  291.529732  2.493274  44.066627
2022 04 18 0000  291.528163  2.493390  44.032965
2022 04 19 0000  291.526592  2.493505  43.999303
2022 04 20 0000  291.525019  2.493621  43.965640
2022 04 21 0000  291.523443  2.493738  43.931978
2022 04 22 0000  291.521864  2.493854  43.898315
2022 04 23 0000  291.520283  2.493971  43.864652
2022 04 24 0000  291.518700  2.494087  43.830989
2022 04 25 0000  291.517114  2.494204  43.797326
2022 04 26 0000  291.515526  2.494321  43.763663
2022 04 27 0000  291.513936  2.494439  43.730000
2022 04 28 0000  291.512343  2.494556  43.696336
2022 04 29 0000  291.510747  2.494674  43.662673
2022 04 30 0000  291.509149  2.494791  43.629009
2022 05 01 0000  291.507549  2.494909  43.595345
2022 05 02 0000  291.505946  2.495028  43.561681
2022 05 03 0000  291.504340  2.495146  43.528017
2022 05 04 0000  291.502732  2.495264  43.494353
2022 05 05 0000  291.501122  2.495383  43.460689
2022 05 06 0000  291.499509  2.495502  43.427024
2022 05 07 0000  291.497893  2.495621  43.393360
2022 05 08 0000  291.496275  2.495740  43.359695
2022 05 09 0000  291.494655  2.495860  43.326030
2022 05 10 0000  291.493032  2.495979  43.292365
2022 05 11 0000  291.491406  2.496099  43.258700
2022 05 12 0000  291.489778  2.496219  43.225035
2022 05 13 0000  291.488147  2.496339  43.191369
2022 05 14 0000  291.486514  2.496460  43.157704
2022 05 15 0000  291.484878  2.496580  43.124038
2022 05 16 0000  291.483240  2.496701  43.090373
2022 05 17 0000  291.481599  2.496822  43.056707
2022 05 18 0000  291.479955  2.496943  43.023041
2022 05 19 0000  291.478309  2.497064  42.989374
2022 05 20 0000  291.476660  2.497186  42.955708
2022 05 21 0000  291.475009  2.497308  42.922042
2022 05 22 0000  291.473355  2.497429  42.888375
2022 05 23 0000  291.471699  2.497552  42.854708
2022 05 24 0000  291.470039  2.497674  42.821042
2022 05 25 0000  291.468378  2.497796  42.787375
2022 05 26 0000  291.466713  2.497919  42.753707
2022 05 27 0000  291.465046  2.498042  42.720040
2022 05 28 0000  291.463376  2.498165  42.686373
2022 05 29 0000  291.461704  2.498288  42.652705
2022 05 30 0000  291.460029  2.498411  42.619038
2022 05 31 0000  291.458351  2.498535  42.585370
2022 06 01 0000  291.456671  2.498659  42.551702
2022 06 02 0000  291.454988  2.498783  42.518034
2022 06 03 0000  291.453302  2.498907  42.484366
2022 06 04 0000  291.451614  2.499031  42.450697
2022 06 05 0000  291.449923  2.499156  42.417029
2022 06 06 0000  291.448229  2.499281  42.383360
2022 06 07 0000  291.446532  2.499406  42.349692
2022 06 08 0000  291.444833  2.499531  42.316023
2022 06 09 0000  291.443131  2.499656  42.282354
2022 06 10 0000  291.441427  2.499782  42.248685
2022 06 11 0000  291.439719  2.499908  42.215015
2022 06 12 0000  291.438009  2.500034  42.181346
2022 06 13 0000  291.436296  2.500160  42.147676
2022 06 14 0000  291.434581  2.500286  42.114007
2022 06 15 0000  291.432862  2.500413  42.080337
2022 06 16 0000  291.431141  2.500539  42.046667
2022 06 17 0000  291.429417  2.500666  42.012997
2022 06 18 0000  291.427690  2.500794  41.979327
2022 06 19 0000  291.425961  2.500921  41.945656
2022 06 20 0000  291.424228  2.501049  41.911986
2022 06 21 0000  291.422493  2.501176  41.878315
2022 06 22 0000  291.420755  2.501304  41.844644
2022 06 23 0000  291.419015  2.501433  41.810973
2022 06 24 0000  291.417271  2.501561  41.777302
2022 06 25 0000  291.415525  2.501690  41.743631
2022 06 26 0000  291.413775  2.501818  41.709960
2022 06 27 0000  291.412023  2.501947  41.676288
2022 06 28 0000  291.410268  2.502077  41.642617
2022 06 29 0000  291.408511  2.502206  41.608945
2022 06 30 0000  291.406750  2.502336  41.575273
2022 07 01 0000  291.404986  2.502465  41.541601
2022 07 02 0000  291.403220  2.502596  41.507929
2022 07 03 0000  291.401451  2.502726  41.474257
2022 07 04 0000  291.399679  2.502856  41.440584
2022 07 05 0000  291.397904  2.502987  41.406912
2022 07 06 0000  291.396126  2.503118  41.373239
2022 07 07 0000  291.394345  2.503249  41.339566
2022 07 08 0000  291.392561  2.503380  41.305893
2022 07 09 0000  291.390774  2.503512  41.272220
2022 07 10 0000  291.388984  2.503644  41.238547
2022 07 11 0000  291.387192  2.503776  41.204873
2022 07 12 0000  291.385396  2.503908  41.171200
2022 07 13 0000  291.383598  2.504040  41.137526
2022 07 14 0000  291.381796  2.504173  41.103852
2022 07 15 0000  291.379992  2.504306  41.070178
2022 07 16 0000  291.378184  2.504439  41.036504
2022 07 17 0000  291.376374  2.504572  41.002830
2022 07 18 0000  291.374560  2.504705  40.969155
2022 07 19 0000  291.372744  2.504839  40.935481
2022 07 20 0000  291.370925  2.504973  40.901806
2022 07 21 0000  291.369102  2.505107  40.868131
2022 07 22 0000  291.367277  2.505241  40.834456
2022 07 23 0000  291.365448  2.505376  40.800781
2022 07 24 0000  291.363617  2.505511  40.767106
2022 07 25 0000  291.361782  2.505646  40.733431
2022 07 26 0000  291.359944  2.505781  40.699755
2022 07 27 0000  291.358104  2.505917  40.666079
2022 07 28 0000  291.356260  2.506052  40.632404
2022 07 29 0000  291.354413  2.506188  40.598728
2022 07 30 0000  291.352563  2.506324  40.565052
2022 07 31 0000  291.350710  2.506461  40.531375
2022 08 01 0000  291.348854  2.506597  40.497699
2022 08 02 0000  291.346995  2.506734  40.464022
2022 08 03 0000  291.345132  2.506871  40.430346
2022 08 04 0000  291.343267  2.507008  40.396669
2022 08 05 0000  291.341398  2.507146  40.362992
2022 08 06 0000  291.339527  2.507283  40.329315
2022 08 07 0000  291.337652  2.507421  40.295638
2022 08 08 0000  291.335774  2.507559  40.261960
2022 08 09 0000  291.333892  2.507698  40.228283
2022 08 10 0000  291.332008  2.507837  40.194605
2022 08 11 0000  291.330121  2.507975  40.160927
2022 08 12 0000  291.328230  2.508114  40.127249
2022 08 13 0000  291.326336  2.508254  40.093571
2022 08 14 0000  291.324439  2.508393  40.059893
2022 08 15 0000  291.322538  2.508533  40.026215
2022 08 16 0000  291.320635  2.508673  39.992536
2022 08 17 0000  291.318728  2.508813  39.958857
2022 08 18 0000  291.316818  2.508954  39.925179
2022 08 19 0000  291.314905  2.509095  39.891500
2022 08 20 0000  291.312988  2.509235  39.857820
2022 08 21 0000  291.311069  2.509377  39.824141
2022 08 22 0000  291.309146  2.509518  39.790462
2022 08 23 0000  291.307219  2.509660  39.756782
2022 08 24 0000  291.305290  2.509802  39.723102
2022 08 25 0000  291.303357  2.509944  39.689423
2022 08 26 0000  291.301421  2.510086  39.655743
2022 08 27 0000  291.299481  2.510229  39.622062
2022 08 28 0000  291.297538  2.510372  39.588382
2022 08 29 0000  291.295592  2.510515  39.554702
2022 08 30 0000  291.293643  2.510658  39.521021
2022 08 31 0000  291.291690  2.510802  39.487340
2022 09 01 0000  291.289734  2.510945  39.453659
2022 09 02 0000  291.287774  2.511090  39.419978
2022 09 03 0000  291.285811  2.511234  39.386297
2022 09 04 0000  291.283845  2.511378  39.352616
2022 09 05 0000  291.281875  2.511523  39.318934
2022 09 06 0000  291.279902  2.511668  39.285253
2022 09 07 0000  291.277926  2.511814  39.251571
2022 09 08 0000  291.275946  2.511959  39.217889
2022 09 09 0000  291.273963  2.512105  39.184207
2022 09 10 0000  291.271976  2.512251  39.150525
2022 09 11 0000  291.269986  2.512397  39.116842
2022 09 12 0000  291.267992  2.512544  39.083160
2022 09 13 0000  291.265995  2.512691  39.049477
2022 09 14 0000  291.263995  2.512838  39.015794
2022 09 15 0000  291.261991  2.512985  38.982111
2022 09 16 0000  291.259983  2.513132  38.948428
2022 09 17 0000  291.257972  2.513280  38.914745
2022 09 18 0000  291.255958  2.513428  38.881062
2022 09 19 0000  291.253940  2.513577  38.847378
2022 09 20 0000  291.251918  2.513725  38.813694
2022 09 21 0000  291.249893  2.513874  38.780010
2022 09 22 0000  291.247865  2.514023  38.746326
2022 09 23 0000  291.245833  2.514172  38.712642
2022 09 24 0000  291.243797  2.514322  38.678958
2022 09 25 0000  291.241758  2.514472  38.645273
2022 09 26 0000  291.239715  2.514622  38.611589
2022 09 27 0000  291.237668  2.514772  38.577904
2022 09 28 0000  291.235618  2.514923  38.544219
2022 09 29 0000  291.233565  2.515074  38.510534
2022 09 30 0000  291.231508  2.515225  38.476848
2022 10 01 0000  291.229447  2.515376  38.443163
2022 10 02 0000  291.227382  2.515528  38.409477
2022 10 03 0000  291.225314  2.515680  38.375792
2022 10 04 0000  291.223242  2.515832  38.342106
2022 10 05 0000  291.221167  2.515985  38.308420
2022 10 06 0000  291.219088  2.516137  38.274734
2022 10 07 0000  291.217005  2.516290  38.241047
2022 10 08 0000  291.214919  2.516444  38.207361
2022 10 09 0000  291.212828  2.516597  38.173674
2022 10 10 0000  291.210735  2.516751  38.139987
2022 10 11 0000  291.208637  2.516905  38.106300
2022 10 12 0000  291.206536  2.517059  38.072613
2022 10 13 0000  291.204431  2.517214  38.038926
2022 10 14 0000  291.202322  2.517369  38.005238
2022 10 15 0000  291.200209  2.517524  37.971551
2022 10 16 0000  291.198093  2.517679  37.937863
2022 10 17 0000  291.195973  2.517835  37.904175
2022 10 18 0000  291.193849  2.517991  37.870487
2022 10 19 0000  291.191721  2.518147  37.836799
2022 10 20 0000  291.189590  2.518304  37.803110
