# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2038 03 15 0000  95.503942  -3.514466  152.459066
2038 03 16 0000  95.503810  -3.514474  152.492607
2038 03 17 0000  95.503679  -3.514481  152.526148
2038 03 18 0000  95.503547  -3.514488  152.559688
2038 03 19 0000  95.503415  -3.514496  152.593229
2038 03 20 0000  95.503283  -3.514503  152.626770
2038 03 21 0000  95.503152  -3.514510  152.660311
2038 03 22 0000  95.503020  -3.514518  152.693851
2038 03 23 0000  95.502889  -3.514525  152.727392
2038 03 24 0000  95.502757  -3.514532  152.760933
2038 03 25 0000  95.502626  -3.514540  152.794473
2038 03 26 0000  95.502495  -3.514547  152.828014
2038 03 27 0000  95.502363  -3.514554  152.861554
2038 03 28 0000  95.502232  -3.514562  152.895095
2038 03 29 0000  95.502101  -3.514569  152.928636
2038 03 30 0000  95.501970  -3.514576  152.962176
2038 03 31 0000  95.501839  -3.514584  152.995717
2038 04 01 0000  95.501708  -3.514591  153.029257
2038 04 02 0000  95.501577  -3.514598  153.062798
2038 04 03 0000  95.501446  -3.514606  153.096338
2038 04 04 0000  95.501315  -3.514613  153.129879
2038 04 05 0000  95.501185  -3.514620  153.163420
2038 04 06 0000  95.501054  -3.514627  153.196960
2038 04 07 0000  95.500923  -3.514635  153.230501
2038 04 08 0000  95.500793  -3.514642  153.264041
2038 04 09 0000  95.500662  -3.514649  153.297581
2038 04 10 0000  95.500532  -3.514657  153.331122
2038 04 11 0000  95.500401  -3.514664  153.364662
2038 04 12 0000  95.500271  -3.514671  153.398203
2038 04 13 0000  95.500141  -3.514678  153.431743
2038 04 14 0000  95.500011  -3.514686  153.465284
2038 04 15 0000  95.499880  -3.514693  153.498824
2038 04 16 0000  95.499750  -3.514700  153.532364
2038 04 17 0000  95.499620  -3.514707  153.565905
2038 04 18 0000  95.499490  -3.514715  153.599445
2038 04 19 0000  95.499360  -3.514722  153.632986
2038 04 20 0000  95.499230  -3.514729  153.666526
2038 04 21 0000  95.499101  -3.514736  153.700066
2038 04 22 0000  95.498971  -3.514744  153.733606
2038 04 23 0000  95.498841  -3.514751  153.767147
2038 04 24 0000  95.498711  -3.514758  153.800687
2038 04 25 0000  95.498582  -3.514765  153.834227
2038 04 26 0000  95.498452  -3.514773  153.867768
2038 04 27 0000  95.498323  -3.514780  153.901308
2038 04 28 0000  95.498193  -3.514787  153.934848
2038 04 29 0000  95.498064  -3.514794  153.968388
2038 04 30 0000  95.497935  -3.514801  154.001929
2038 05 01 0000  95.497805  -3.514809  154.035469
2038 05 02 0000  95.497676  -3.514816  154.069009
2038 05 03 0000  95.497547  -3.514823  154.102549
2038 05 04 0000  95.497418  -3.514830  154.136089
2038 05 05 0000  95.497289  -3.514837  154.169629
2038 05 06 0000  95.497160  -3.514845  154.203170
2038 05 07 0000  95.497031  -3.514852  154.236710
2038 05 08 0000  95.496902  -3.514859  154.270250
2038 05 09 0000  95.496773  -3.514866  154.303790
2038 05 10 0000  95.496644  -3.514873  154.337330
2038 05 11 0000  95.496516  -3.514881  154.370870
2038 05 12 0000  95.496387  -3.514888  154.404410
2038 05 13 0000  95.496259  -3.514895  154.437950
2038 05 14 0000  95.496130  -3.514902  154.471490
2038 05 15 0000  95.496001  -3.514909  154.505030
2038 05 16 0000  95.495873  -3.514916  154.538570
2038 05 17 0000  95.495745  -3.514924  154.572111
2038 05 18 0000  95.495616  -3.514931  154.605651
2038 05 19 0000  95.495488  -3.514938  154.639191
2038 05 20 0000  95.495360  -3.514945  154.672731
2038 05 21 0000  95.495232  -3.514952  154.706270
2038 05 22 0000  95.495104  -3.514959  154.739810
2038 05 23 0000  95.494976  -3.514966  154.773350
2038 05 24 0000  95.494848  -3.514974  154.806890
2038 05 25 0000  95.494720  -3.514981  154.840430
2038 05 26 0000  95.494592  -3.514988  154.873970
2038 05 27 0000  95.494464  -3.514995  154.907510
2038 05 28 0000  95.494336  -3.515002  154.941050
2038 05 29 0000  95.494209  -3.515009  154.974590
2038 05 30 0000  95.494081  -3.515016  155.008130
2038 05 31 0000  95.493953  -3.515023  155.041670
2038 06 01 0000  95.493826  -3.515031  155.075209
2038 06 02 0000  95.493698  -3.515038  155.108749
2038 06 03 0000  95.493571  -3.515045  155.142289
2038 06 04 0000  95.493443  -3.515052  155.175829
2038 06 05 0000  95.493316  -3.515059  155.209369
2038 06 06 0000  95.493189  -3.515066  155.242909
2038 06 07 0000  95.493062  -3.515073  155.276448
2038 06 08 0000  95.492935  -3.515080  155.309988
2038 06 09 0000  95.492807  -3.515087  155.343528
2038 06 10 0000  95.492680  -3.515094  155.377068
2038 06 11 0000  95.492553  -3.515102  155.410607
2038 06 12 0000  95.492426  -3.515109  155.444147
2038 06 13 0000  95.492300  -3.515116  155.477687
2038 06 14 0000  95.492173  -3.515123  155.511226
2038 06 15 0000  95.492046  -3.515130  155.544766
2038 06 16 0000  95.491919  -3.515137  155.578306
2038 06 17 0000  95.491793  -3.515144  155.611845
2038 06 18 0000  95.491666  -3.515151  155.645385
2038 06 19 0000  95.491539  -3.515158  155.678925
2038 06 20 0000  95.491413  -3.515165  155.712464
2038 06 21 0000  95.491287  -3.515172  155.746004
2038 06 22 0000  95.491160  -3.515179  155.779544
2038 06 23 0000  95.491034  -3.515186  155.813083
2038 06 24 0000  95.490908  -3.515193  155.846623
2038 06 25 0000  95.490781  -3.515200  155.880162
2038 06 26 0000  95.490655  -3.515207  155.913702
2038 06 27 0000  95.490529  -3.515214  155.947241
2038 06 28 0000  95.490403  -3.515221  155.980781
2038 06 29 0000  95.490277  -3.515228  156.014321
2038 06 30 0000  95.490151  -3.515236  156.047860
2038 07 01 0000  95.490025  -3.515243  156.081400
2038 07 02 0000  95.489899  -3.515250  156.114939
2038 07 03 0000  95.489773  -3.515257  156.148479
2038 07 04 0000  95.489648  -3.515264  156.182018
2038 07 05 0000  95.489522  -3.515271  156.215557
2038 07 06 0000  95.489396  -3.515278  156.249097
2038 07 07 0000  95.489271  -3.515285  156.282636
2038 07 08 0000  95.489145  -3.515292  156.316176
2038 07 09 0000  95.489020  -3.515299  156.349715
2038 07 10 0000  95.488894  -3.515306  156.383255
2038 07 11 0000  95.488769  -3.515313  156.416794
2038 07 12 0000  95.488644  -3.515320  156.450333
2038 07 13 0000  95.488518  -3.515327  156.483873
2038 07 14 0000  95.488393  -3.515334  156.517412
2038 07 15 0000  95.488268  -3.515340  156.550951
2038 07 16 0000  95.488143  -3.515347  156.584491
2038 07 17 0000  95.488018  -3.515354  156.618030
2038 07 18 0000  95.487893  -3.515361  156.651569
2038 07 19 0000  95.487768  -3.515368  156.685109
2038 07 20 0000  95.487643  -3.515375  156.718648
2038 07 21 0000  95.487518  -3.515382  156.752187
2038 07 22 0000  95.487394  -3.515389  156.785726
2038 07 23 0000  95.487269  -3.515396  156.819266
2038 07 24 0000  95.487144  -3.515403  156.852805
2038 07 25 0000  95.487020  -3.515410  156.886344
2038 07 26 0000  95.486895  -3.515417  156.919883
2038 07 27 0000  95.486771  -3.515424  156.953423
2038 07 28 0000  95.486646  -3.515431  156.986962
2038 07 29 0000  95.486522  -3.515438  157.020501
2038 07 30 0000  95.486397  -3.515445  157.054040
2038 07 31 0000  95.486273  -3.515452  157.087579
2038 08 01 0000  95.486149  -3.515459  157.121119
2038 08 02 0000  95.486025  -3.515466  157.154658
2038 08 03 0000  95.485901  -3.515472  157.188197
2038 08 04 0000  95.485776  -3.515479  157.221736
2038 08 05 0000  95.485652  -3.515486  157.255275
2038 08 06 0000  95.485528  -3.515493  157.288814
2038 08 07 0000  95.485404  -3.515500  157.322353
2038 08 08 0000  95.485281  -3.515507  157.355892
2038 08 09 0000  95.485157  -3.515514  157.389431
2038 08 10 0000  95.485033  -3.515521  157.422970
2038 08 11 0000  95.484909  -3.515528  157.456509
2038 08 12 0000  95.484786  -3.515535  157.490048
2038 08 13 0000  95.484662  -3.515542  157.523587
2038 08 14 0000  95.484539  -3.515548  157.557126
2038 08 15 0000  95.484415  -3.515555  157.590665
2038 08 16 0000  95.484292  -3.515562  157.624204
2038 08 17 0000  95.484168  -3.515569  157.657743
2038 08 18 0000  95.484045  -3.515576  157.691282
2038 08 19 0000  95.483922  -3.515583  157.724821
2038 08 20 0000  95.483798  -3.515590  157.758360
2038 08 21 0000  95.483675  -3.515597  157.791899
2038 08 22 0000  95.483552  -3.515603  157.825438
2038 08 23 0000  95.483429  -3.515610  157.858977
2038 08 24 0000  95.483306  -3.515617  157.892516
2038 08 25 0000  95.483183  -3.515624  157.926055
2038 08 26 0000  95.483060  -3.515631  157.959594
2038 08 27 0000  95.482937  -3.515638  157.993133
2038 08 28 0000  95.482814  -3.515645  158.026671
2038 08 29 0000  95.482692  -3.515651  158.060210
2038 08 30 0000  95.482569  -3.515658  158.093749
2038 08 31 0000  95.482446  -3.515665  158.127288
2038 09 01 0000  95.482324  -3.515672  158.160827
2038 09 02 0000  95.482201  -3.515679  158.194365
2038 09 03 0000  95.482078  -3.515686  158.227904
2038 09 04 0000  95.481956  -3.515692  158.261443
2038 09 05 0000  95.481834  -3.515699  158.294982
2038 09 06 0000  95.481711  -3.515706  158.328520
2038 09 07 0000  95.481589  -3.515713  158.362059
2038 09 08 0000  95.481467  -3.515720  158.395598
2038 09 09 0000  95.481345  -3.515726  158.429137
2038 09 10 0000  95.481222  -3.515733  158.462675
2038 09 11 0000  95.481100  -3.515740  158.496214
2038 09 12 0000  95.480978  -3.515747  158.529753
2038 09 13 0000  95.480856  -3.515754  158.563291
2038 09 14 0000  95.480734  -3.515761  158.596830
2038 09 15 0000  95.480612  -3.515767  158.630369
2038 09 16 0000  95.480491  -3.515774  158.663907
2038 09 17 0000  95.480369  -3.515781  158.697446
2038 09 18 0000  95.480247  -3.515788  158.730985
2038 09 19 0000  95.480125  -3.515794  158.764523
2038 09 20 0000  95.480004  -3.515801  158.798062
2038 09 21 0000  95.479882  -3.515808  158.831600
2038 09 22 0000  95.479761  -3.515815  158.865139
2038 09 23 0000  95.479639  -3.515822  158.898678
2038 09 24 0000  95.479518  -3.515828  158.932216
2038 09 25 0000  95.479396  -3.515835  158.965755
2038 09 26 0000  95.479275  -3.515842  158.999293
2038 09 27 0000  95.479154  -3.515849  159.032832
2038 09 28 0000  95.479033  -3.515855  159.066370
2038 09 29 0000  95.478911  -3.515862  159.099909
2038 09 30 0000  95.478790  -3.515869  159.133447
2038 10 01 0000  95.478669  -3.515876  159.166986
2038 10 02 0000  95.478548  -3.515882  159.200524
2038 10 03 0000  95.478427  -3.515889  159.234063
2038 10 04 0000  95.478306  -3.515896  159.267601
2038 10 05 0000  95.478185  -3.515903  159.301139
2038 10 06 0000  95.478065  -3.515909  159.334678
2038 10 07 0000  95.477944  -3.515916  159.368216
2038 10 08 0000  95.477823  -3.515923  159.401755
2038 10 09 0000  95.477703  -3.515930  159.435293
2038 10 10 0000  95.477582  -3.515936  159.468831
2038 10 11 0000  95.477461  -3.515943  159.502370
2038 10 12 0000  95.477341  -3.515950  159.535908
2038 10 13 0000  95.477220  -3.515956  159.569446
2038 10 14 0000  95.477100  -3.515963  159.602985
2038 10 15 0000  95.476980  -3.515970  159.636523
2038 10 16 0000  95.476859  -3.515977  159.670061
2038 10 17 0000  95.476739  -3.515983  159.703600
2038 10 18 0000  95.476619  -3.515990  159.737138
2038 10 19 0000  95.476499  -3.515997  159.770676
2038 10 20 0000  95.476379  -3.516003  159.804215
2038 10 21 0000  95.476259  -3.516010  159.837753
2038 10 22 0000  95.476139  -3.516017  159.871291
2038 10 23 0000  95.476019  -3.516023  159.904829
2038 10 24 0000  95.475899  -3.516030  159.938367
2038 10 25 0000  95.475779  -3.516037  159.971906
2038 10 26 0000  95.475659  -3.516043  160.005444
2038 10 27 0000  95.475539  -3.516050  160.038982
2038 10 28 0000  95.475420  -3.516057  160.072520
2038 10 29 0000  95.475300  -3.516063  160.106058
2038 10 30 0000  95.475180  -3.516070  160.139597
2038 10 31 0000  95.475061  -3.516077  160.173135
2038 11 01 0000  95.474941  -3.516083  160.206673
2038 11 02 0000  95.474822  -3.516090  160.240211
2038 11 03 0000  95.474702  -3.516097  160.273749
2038 11 04 0000  95.474583  -3.516103  160.307287
2038 11 05 0000  95.474464  -3.516110  160.340825
2038 11 06 0000  95.474345  -3.516117  160.374363
2038 11 07 0000  95.474225  -3.516123  160.407901
2038 11 08 0000  95.474106  -3.516130  160.441440
2038 11 09 0000  95.473987  -3.516137  160.474978
2038 11 10 0000  95.473868  -3.516143  160.508516
2038 11 11 0000  95.473749  -3.516150  160.542054
2038 11 12 0000  95.473630  -3.516157  160.575592
2038 11 13 0000  95.473511  -3.516163  160.609130
2038 11 14 0000  95.473392  -3.516170  160.642668
2038 11 15 0000  95.473274  -3.516176  160.676206
2038 11 16 0000  95.473155  -3.516183  160.709744
2038 11 17 0000  95.473036  -3.516190  160.743282
2038 11 18 0000  95.472917  -3.516196  160.776819
2038 11 19 0000  95.472799  -3.516203  160.810357
2038 11 20 0000  95.472680  -3.516209  160.843895
2038 11 21 0000  95.472562  -3.516216  160.877433
2038 11 22 0000  95.472443  -3.516223  160.910971
2038 11 23 0000  95.472325  -3.516229  160.944509
2038 11 24 0000  95.472207  -3.516236  160.978047
2038 11 25 0000  95.472088  -3.516242  161.011585
2038 11 26 0000  95.471970  -3.516249  161.045123
2038 11 27 0000  95.471852  -3.516256  161.078661
2038 11 28 0000  95.471734  -3.516262  161.112198
2038 11 29 0000  95.471616  -3.516269  161.145736
2038 11 30 0000  95.471497  -3.516275  161.179274
2038 12 01 0000  95.471379  -3.516282  161.212812
2038 12 02 0000  95.471261  -3.516289  161.246350
2038 12 03 0000  95.471144  -3.516295  161.279887
2038 12 04 0000  95.471026  -3.516302  161.313425
2038 12 05 0000  95.470908  -3.516308  161.346963
2038 12 06 0000  95.470790  -3.516315  161.380501
2038 12 07 0000  95.470672  -3.516321  161.414039
2038 12 08 0000  95.470555  -3.516328  161.447576
2038 12 09 0000  95.470437  -3.516335  161.481114
2038 12 10 0000  95.470320  -3.516341  161.514652
2038 12 11 0000  95.470202  -3.516348  161.548189
2038 12 12 0000  95.470085  -3.516354  161.581727
2038 12 13 0000  95.469967  -3.516361  161.615265
2038 12 14 0000  95.469850  -3.516367  161.648802
2038 12 15 0000  95.469732  -3.516374  161.682340
2038 12 16 0000  95.469615  -3.516380  161.715878
2038 12 17 0000  95.469498  -3.516387  161.749415
2038 12 18 0000  95.469381  -3.516393  161.782953
2038 12 19 0000  95.469264  -3.516400  161.816491
2038 12 20 0000  95.469146  -3.516406  161.850028
2038 12 21 0000  95.469029  -3.516413  161.883566
2038 12 22 0000  95.468912  -3.516419  161.917103
2038 12 23 0000  95.468796  -3.516426  161.950641
2038 12 24 0000  95.468679  -3.516433  161.984179
2038 12 25 0000  95.468562  -3.516439  162.017716
2038 12 26 0000  95.468445  -3.516446  162.051254
2038 12 27 0000  95.468328  -3.516452  162.084791
2038 12 28 0000  95.468212  -3.516459  162.118329
2038 12 29 0000  95.468095  -3.516465  162.151866
2038 12 30 0000  95.467978  -3.516472  162.185404
2038 12 31 0000  95.467862  -3.516478  162.218941
2039 01 01 0000  95.467745  -3.516485  162.252479
2039 01 02 0000  95.467629  -3.516491  162.286016
2039 01 03 0000  95.467512  -3.516498  162.319554
2039 01 04 0000  95.467396  -3.516504  162.353091
2039 01 05 0000  95.467280  -3.516510  162.386629
2039 01 06 0000  95.467163  -3.516517  162.420166
2039 01 07 0000  95.467047  -3.516523  162.453703
2039 01 08 0000  95.466931  -3.516530  162.487241
2039 01 09 0000  95.466815  -3.516536  162.520778
2039 01 10 0000  95.466699  -3.516543  162.554316
2039 01 11 0000  95.466583  -3.516549  162.587853
2039 01 12 0000  95.466467  -3.516556  162.621390
2039 01 13 0000  95.466351  -3.516562  162.654928
2039 01 14 0000  95.466235  -3.516569  162.688465
2039 01 15 0000  95.466119  -3.516575  162.722002
2039 01 16 0000  95.466003  -3.516582  162.755540
2039 01 17 0000  95.465888  -3.516588  162.789077
2039 01 18 0000  95.465772  -3.516595  162.822614
2039 01 19 0000  95.465656  -3.516601  162.856152
2039 01 20 0000  95.465541  -3.516607  162.889689
2039 01 21 0000  95.465425  -3.516614  162.923226
2039 01 22 0000  95.465310  -3.516620  162.956763
2039 01 23 0000  95.465194  -3.516627  162.990301
2039 01 24 0000  95.465079  -3.516633  163.023838
2039 01 25 0000  95.464964  -3.516640  163.057375
2039 01 26 0000  95.464848  -3.516646  163.090912
2039 01 27 0000  95.464733  -3.516652  163.124450
2039 01 28 0000  95.464618  -3.516659  163.157987
2039 01 29 0000  95.464503  -3.516665  163.191524
2039 01 30 0000  95.464387  -3.516672  163.225061
2039 01 31 0000  95.464272  -3.516678  163.258598
2039 02 01 0000  95.464157  -3.516685  163.292135
2039 02 02 0000  95.464042  -3.516691  163.325673
2039 02 03 0000  95.463927  -3.516697  163.359210
2039 02 04 0000  95.463813  -3.516704  163.392747
2039 02 05 0000  95.463698  -3.516710  163.426284
2039 02 06 0000  95.463583  -3.516717  163.459821
2039 02 07 0000  95.463468  -3.516723  163.493358
2039 02 08 0000  95.463353  -3.516729  163.526895
2039 02 09 0000  95.463239  -3.516736  163.560432
2039 02 10 0000  95.463124  -3.516742  163.593969
2039 02 11 0000  95.463010  -3.516748  163.627506
2039 02 12 0000  95.462895  -3.516755  163.661043
2039 02 13 0000  95.462781  -3.516761  163.694580
2039 02 14 0000  95.462666  -3.516768  163.728117
2039 02 15 0000  95.462552  -3.516774  163.761654
2039 02 16 0000  95.462438  -3.516780  163.795191
2039 02 17 0000  95.462323  -3.516787  163.828728
2039 02 18 0000  95.462209  -3.516793  163.862265
2039 02 19 0000  95.462095  -3.516799  163.895802
2039 02 20 0000  95.461981  -3.516806  163.929339
2039 02 21 0000  95.461867  -3.516812  163.962876
2039 02 22 0000  95.461753  -3.516819  163.996413
2039 02 23 0000  95.461639  -3.516825  164.029950
2039 02 24 0000  95.461525  -3.516831  164.063487
2039 02 25 0000  95.461411  -3.516838  164.097024
2039 02 26 0000  95.461297  -3.516844  164.130561
2039 02 27 0000  95.461183  -3.516850  164.164098
2039 02 28 0000  95.461069  -3.516857  164.197635
2039 03 01 0000  95.460956  -3.516863  164.231171
2039 03 02 0000  95.460842  -3.516869  164.264708
2039 03 03 0000  95.460728  -3.516876  164.298245
2039 03 04 0000  95.460615  -3.516882  164.331782
2039 03 05 0000  95.460501  -3.516888  164.365319
2039 03 06 0000  95.460388  -3.516895  164.398856
2039 03 07 0000  95.460274  -3.516901  164.432392
2039 03 08 0000  95.460161  -3.516907  164.465929
2039 03 09 0000  95.460048  -3.516914  164.499466
2039 03 10 0000  95.459934  -3.516920  164.533003
2039 03 11 0000  95.459821  -3.516926  164.566540
2039 03 12 0000  95.459708  -3.516932  164.600076
